Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,start_date,days
Arizona,US,2020-07-11 04:34:39,33.7298,-111.4312,116892,2082,13853.0,100957.0,4.0,1605.94236594169,669211.0,5659.0,1.7811313006878144,84000004.0,USA,9194.079121361636,4.841220956096225,2020-04-12,90
California,US,2020-07-11 04:34:39,36.1162,-119.6816,310885,6955,,303930.0,6.0,786.8071609132191,5175737.0,,2.2371616514145103,84000006.0,USA,13099.07822700839,,2020-04-12,90
Florida,US,2020-07-11 04:34:39,27.7663,-81.6868,244151,4102,,240049.0,12.0,1136.7631515368682,2421627.0,17916.0,1.6801078021388405,84000012.0,USA,11275.056585337645,7.33808176087749,2020-04-12,90
Georgia,US,2020-07-11 04:34:39,33.0406,-83.6431,111217,2965,,108252.0,13.0,1047.4952349548473,1046348.0,12937.0,2.6659593407482673,84000013.0,USA,9855.009073293964,11.632214499581899,2020-04-12,90
Illinois,US,2020-07-11 04:34:39,40.3495,-88.9861,152899,7345,,145554.0,17.0,1206.6063748848724,1912875.0,,4.803824747055247,84000017.0,USA,15095.502059254153,,2020-04-12,90
New Jersey,US,2020-07-11 04:34:39,40.2989,-74.521,174628,15479,31014.0,128135.0,34.0,1966.046661915586,1623158.0,20567.0,8.863985157019492,84000034.0,USA,18274.29946893728,11.777607256568249,2020-04-12,90
New York,US,2020-07-11 04:34:39,42.1657,-74.9481,400299,32331,71371.0,296597.0,36.0,2057.715808432194,4541574.0,89995.0,8.076712657288677,84000036.0,USA,23345.720611254666,22.48194474630214,2020-04-12,90
North Carolina,US,2020-07-11 04:34:39,35.6301,-79.8064,82032,1497,55318.0,25217.0,37.0,782.1447654309405,1150612.0,,1.8248976009362199,84000037.0,USA,10970.659655281175,,2020-04-12,90
Texas,US,2020-07-11 04:34:39,31.0545,-97.5635,244756,3062,122996.0,118698.0,48.0,844.1060990697266,2389789.0,,1.2510418539279935,84000048.0,USA,8241.82234711199,,2020-04-12,90
Arizona,US,2020-09-10 04:30:24,33.7298,-111.4312,206541,5251,32151.0,169139.0,4.0,2837.6017366796923,1269197.0,,2.542352365874088,84000004.0,USA,17437.09777423686,,2020-04-12,151
California,US,2020-09-10 04:30:24,36.1162,-119.6816,747290,13983,,733307.0,6.0,1891.2881717639627,12343797.0,,1.8711611288790158,84000006.0,USA,31240.45184701453,,2020-04-12,151
Florida,US,2020-09-10 04:30:24,27.7663,-81.6868,652259,12110,,640149.0,12.0,3036.907473073164,4831248.0,,1.8566244390648503,84000012.0,USA,22494.21342667526,,2020-04-12,151
Georgia,US,2020-09-10 04:30:24,33.0406,-83.6431,287300,6128,,281172.0,13.0,2705.929678039577,2527779.0,,2.1329620605638704,84000013.0,USA,23807.83924686809,,2020-04-12,151
Illinois,US,2020-09-10 04:30:24,40.3495,-88.9861,255613,8433,,247180.0,17.0,2017.1765368213453,4528667.0,,3.299127978623936,84000017.0,USA,35738.091628661736,,2020-04-12,151
New Jersey,US,2020-09-10 04:30:24,40.2989,-74.521,194994,16008,34255.0,144731.0,34.0,2195.336960817096,3091149.0,,8.209483368719036,84000034.0,USA,34801.65364622913,,2020-04-12,151
New York,US,2020-09-10 04:30:24,42.1657,-74.9481,441154,33019,75539.0,332596.0,36.0,2267.728772125577,8976165.0,,7.4846878867696995,84000036.0,USA,46141.500777158486,,2020-04-12,151
North Carolina,US,2020-09-10 04:30:24,35.6301,-79.8064,179536,2958,156652.0,19926.0,37.0,1711.8093257071548,2490113.0,,1.6475804295517331,84000037.0,USA,23742.30603034835,,2020-04-12,151
Texas,US,2020-09-10 04:30:24,31.0545,-97.5635,667500,13923,558894.0,94683.0,48.0,2302.051108569524,5372132.0,,2.0858426966292134,84000048.0,USA,18527.22460821245,,2020-04-12,151
Arizona,US,2020-04-22 23:40:26,33.7298,-111.4312,5473,231,1265.0,5242.0,4.0,75.19182295451245,56601.0,664.0,4.220719897679517,84000004.0,USA,777.6233091628649,12.132285766490044,2020-04-12,10
California,US,2020-04-22 23:40:26,36.1162,-119.6816,37344,1421,,35923.0,6.0,95.24436208160348,465327.0,4984.0,3.805162810625536,84000006.0,USA,1186.7976990773966,13.346186803770351,2020-04-12,10
Florida,US,2020-04-22 23:40:26,27.7663,-81.6868,28309,893,,27416.0,12.0,133.32795795297102,288627.0,4469.0,3.1544738422409835,84000012.0,USA,1359.3573958844242,15.786498993253028,2020-04-12,10
Georgia,US,2020-04-22 23:40:26,33.0406,-83.6431,21214,848,,20366.0,13.0,209.22356989220157,94072.0,3959.0,3.997360233807863,84000013.0,USA,927.787294564872,18.66220420477044,2020-04-12,10
Illinois,US,2020-04-22 23:40:26,40.3495,-88.9861,35107,1565,,33542.0,17.0,299.1482450955222,164346.0,4665.0,4.457800438658957,84000017.0,USA,1400.3992790175373,13.287948272424304,2020-04-12,10
New Jersey,US,2020-04-22 23:40:26,40.2989,-74.521,95914,5150,,90764.0,34.0,1079.84629916721,191659.0,7210.0,5.369393414934212,84000034.0,USA,2157.7899144242583,7.517150780907898,2020-04-12,10
New York,US,2020-04-22 23:40:26,42.1657,-74.9481,263292,19413,23887.0,243879.0,36.0,1561.5420770682683,669982.0,57103.0,7.373182626133722,84000036.0,USA,3973.5543954178343,21.688087750482353,2020-04-12,10
North Carolina,US,2020-04-22 23:40:26,35.6301,-79.8064,7495,265,,7230.0,37.0,75.57062374752655,90336.0,434.0,3.535690460306871,84000037.0,USA,910.8402757647176,5.790527018012008,2020-04-12,10
Texas,US,2020-04-22 23:40:26,31.0545,-97.5635,21321,556,7341.0,20765.0,48.0,92.76226768046602,216783.0,1678.0,2.607757609868205,84000048.0,USA,943.167894309576,7.870174944890016,2020-04-12,10
Arizona,US,2020-04-24 03:33:00,33.7298,-111.4312,5772,249,1282.0,5523.0,4.0,79.29968976675424,58697.0,699.0,4.3139293139293144,84000004.0,USA,806.4195929035295,12.110187110187109,2020-04-12,12
California,US,2020-04-24 03:33:00,36.1162,-119.6816,39561,1533,,38028.0,6.0,100.89873094232848,482097.0,4929.0,3.875028437097141,84000006.0,USA,1229.568906021176,12.459240160764391,2020-04-12,12
Florida,US,2020-04-24 03:33:00,27.7663,-81.6868,29648,987,,28661.0,12.0,139.63429642126832,296708.0,4693.0,3.329060982191041,84000012.0,USA,1397.4167843551566,15.829060982191043,2020-04-12,12
Georgia,US,2020-04-24 03:33:00,33.0406,-83.6431,21883,881,,21002.0,13.0,215.82159799901243,101062.0,4069.0,4.025956221724626,84000013.0,USA,996.7263326315492,18.5943426404058,2020-04-12,12
Illinois,US,2020-04-24 03:33:00,40.3495,-88.9861,36937,1688,,35249.0,17.0,314.7417531857835,173316.0,4877.0,4.569943417169776,84000017.0,USA,1476.8330317878351,13.203562823185425,2020-04-12,12
New Jersey,US,2020-04-24 03:33:00,40.2989,-74.521,100025,5426,,94599.0,34.0,1126.1299296682464,200148.0,7240.0,5.42464383904024,84000034.0,USA,2253.363190834693,7.2381904523869025,2020-04-12,12
New York,US,2020-04-24 03:33:00,42.1657,-74.9481,263460,20973,23887.0,242487.0,36.0,1562.5384577746606,695920.0,57103.0,7.960601229788202,84000036.0,USA,4127.388459479776,21.67425795187125,2020-04-12,12
North Carolina,US,2020-04-24 03:33:00,35.6301,-79.8064,7820,281,,7539.0,37.0,78.84753538434394,96185.0,486.0,3.5933503836317136,84000037.0,USA,969.8146024223939,6.2148337595907925,2020-04-12,12
Texas,US,2020-04-24 03:33:00,31.0545,-97.5635,22650,604,8025.0,22046.0,48.0,98.54440987582926,225078.0,1649.0,2.6666666666666665,84000048.0,USA,979.2573371316513,7.280353200883002,2020-04-12,12
Arizona,US,2020-08-18 04:30:23,33.7298,-111.4312,194005,4506,27800.0,161699.0,4.0,2665.373581635335,1098388.0,20756.0,2.322620551016726,84000004.0,USA,15090.406729647546,10.698693332646066,2020-04-12,128
California,US,2020-08-18 04:30:23,36.1162,-119.6816,629415,11296,,618119.0,6.0,1592.9627649651602,9933780.0,,1.7946823637822422,84000006.0,USA,25141.03040975447,,2020-04-12,128
Florida,US,2020-08-18 04:30:23,27.7663,-81.6868,576094,9539,,566555.0,12.0,2682.284451103951,4252876.0,34607.0,1.6558061705207832,84000012.0,USA,19801.322644001088,6.007179383919985,2020-04-12,128
Georgia,US,2020-08-18 04:30:23,33.0406,-83.6431,238861,4727,,234134.0,13.0,2249.707862256218,2027417.0,22133.0,1.9789752198977648,84000013.0,USA,19095.18910568035,9.266058502643798,2020-04-12,128
Illinois,US,2020-08-18 04:30:23,40.3495,-88.9861,209185,7967,,201218.0,17.0,1650.7887856054786,3406429.0,,3.8085904821091376,84000017.0,USA,26881.921706438246,,2020-04-12,128
New Jersey,US,2020-08-18 04:30:23,40.2989,-74.521,187767,15916,33381.0,138470.0,34.0,2113.971892067159,2511070.0,22218.0,8.476462850234599,84000034.0,USA,28270.84311414189,11.832750163766795,2020-04-12,128
New York,US,2020-08-18 04:30:23,42.1657,-74.9481,425916,32846,74207.0,318863.0,36.0,2189.3986401769835,7125087.0,89995.0,7.711849284835508,84000036.0,USA,36626.13235694997,21.129753284685247,2020-04-12,128
North Carolina,US,2020-08-18 04:30:23,35.6301,-79.8064,145516,2348,127749.0,15419.0,37.0,1387.4412142389401,1935472.0,,1.6135682674070206,84000037.0,USA,18454.009330970268,,2020-04-12,128
Texas,US,2020-08-18 04:30:23,31.0545,-97.5635,561110,10447,405817.0,144846.0,48.0,1935.1369251377466,4476167.0,,1.8618452709807347,84000048.0,USA,15437.251242685124,,2020-04-12,128
Arizona,US,2020-08-17 04:30:23,33.7298,-111.4312,193537,4506,27582.0,161449.0,4.0,2658.943877059652,1091974.0,20755.0,2.3282369779422023,84000004.0,USA,15002.286804116717,10.724047598133687,2020-04-12,127
California,US,2020-08-17 04:30:23,36.1162,-119.6816,623873,11243,,612630.0,6.0,1578.9367254785943,9798135.0,,1.8021296000948912,84000006.0,USA,24797.7315778968,,2020-04-12,127
Florida,US,2020-08-17 04:30:23,27.7663,-81.6868,573416,9452,,563964.0,12.0,2669.81572593053,4232628.0,34341.0,1.6483669796447955,84000012.0,USA,19707.04827980713,5.9888457943273306,2020-04-12,127
Georgia,US,2020-08-17 04:30:23,33.0406,-83.6431,237030,4702,,232328.0,13.0,2232.462622992416,2005273.0,22087.0,1.9837151415432648,84000013.0,USA,18886.6262557308,9.318229759945998,2020-04-12,127
Illinois,US,2020-08-17 04:30:23,40.3495,-88.9861,207412,7955,,199457.0,17.0,1636.79711069151,3368183.0,,3.835361502709583,84000017.0,USA,26580.10241779773,,2020-04-12,127
New Jersey,US,2020-08-17 04:30:23,40.2989,-74.521,187455,15912,33320.0,138223.0,34.0,2110.459244848399,2490186.0,22206.0,8.488437224933984,84000034.0,USA,28035.720920178468,11.84604305033208,2020-04-12,127
New York,US,2020-08-17 04:30:23,42.1657,-74.9481,425508,32840,74154.0,318514.0,36.0,2187.30133778592,7068196.0,89995.0,7.717833742256316,84000036.0,USA,36333.68718457253,21.15001363076605,2020-04-12,127
North Carolina,US,2020-08-17 04:30:23,35.6301,-79.8064,144952,2347,116969.0,25636.0,37.0,1382.0636829377033,1924646.0,,1.6191566863513438,84000037.0,USA,18350.787426950432,,2020-04-12,127
Texas,US,2020-08-17 04:30:23,31.0545,-97.5635,555394,10396,399572.0,145426.0,48.0,1915.4237803638391,4439041.0,,1.8718243265141503,84000048.0,USA,15309.212367094486,,2020-04-12,127
Arizona,US,2020-09-16 04:30:32,33.7298,-111.4312,209209,5344,33095.0,170770.0,4.0,2874.256548235081,1312304.0,,2.5543834156274348,84000004.0,USA,18029.33126813421,,2020-04-12,157
California,US,2020-09-16 04:30:32,36.1162,-119.6816,768204,14594,,753610.0,6.0,1944.2186282457453,12928170.0,,1.8997557940338765,84000006.0,USA,32719.419507224386,,2020-04-12,157
Florida,US,2020-09-16 04:30:32,27.7663,-81.6868,668846,12787,,656059.0,12.0,3114.136279813837,4968847.0,,1.9118003247384296,84000012.0,USA,23134.872170191866,,2020-04-12,157
Georgia,US,2020-09-16 04:30:32,33.0406,-83.6431,296994,6397,,290597.0,13.0,2797.232435780321,2629090.0,,2.1539155673178585,84000013.0,USA,24762.0350060462,,2020-04-12,157
Illinois,US,2020-09-16 04:30:32,40.3495,-88.9861,266295,8564,,257731.0,17.0,2101.4738134321815,4812922.0,,3.2159822752961937,84000017.0,USA,37981.29724212487,,2020-04-12,157
New Jersey,US,2020-09-16 04:30:32,40.2989,-74.521,197404,16043,34472.0,146889.0,34.0,2222.4699088850834,3212311.0,,8.126988308240968,84000034.0,USA,36165.75416648372,,2020-04-12,157
New York,US,2020-09-16 04:30:32,42.1657,-74.9481,445714,33038,75847.0,336829.0,36.0,2291.169210613933,9455329.0,,7.4123765463952225,84000036.0,USA,48604.61794115741,,2020-04-12,157
North Carolina,US,2020-09-16 04:30:32,35.6301,-79.8064,186887,3111,167257.0,16519.0,37.0,1781.8983905926002,2652440.0,,1.6646422704628998,84000037.0,USA,25290.03390895801,,2020-04-12,157
Texas,US,2020-09-16 04:30:32,31.0545,-97.5635,692753,14593,585912.0,92248.0,48.0,2389.142788936125,5247542.0,,2.106522815491236,84000048.0,USA,18097.542888936536,,2020-04-12,157
Arizona,US,2020-09-15 03:30:30,33.7298,-111.4312,208725,5322,32975.0,170428.0,4.0,2867.6070246995455,1300664.0,,2.5497664390945025,84000004.0,USA,17869.412974841583,,2020-04-12,156
California,US,2020-09-15 03:30:30,36.1162,-119.6816,765134,14439,,750695.0,6.0,1936.4488806413144,12806189.0,,1.8871204259646024,84000006.0,USA,32410.702379362458,,2020-04-12,156
Florida,US,2020-09-15 03:30:30,27.7663,-81.6868,665730,12642,,653088.0,12.0,3099.6282336449126,4941008.0,,1.8989680501104047,84000012.0,USA,23005.254231393188,,2020-04-12,156
Georgia,US,2020-09-15 03:30:30,33.0406,-83.6431,295337,6353,,288984.0,13.0,2781.626012263051,2615247.0,,2.1511019614880627,84000013.0,USA,24631.654969383813,,2020-04-12,156
Illinois,US,2020-09-15 03:30:30,40.3495,-88.9861,264831,8546,,256285.0,17.0,2089.9206199329988,4773891.0,,3.2269636107555386,84000017.0,USA,37673.283105877206,,2020-04-12,156
New Jersey,US,2020-09-15 03:30:30,40.2989,-74.521,196968,16034,34458.0,146476.0,34.0,2217.56120956656,3189970.0,,8.140408594289427,84000034.0,USA,35914.22836034807,,2020-04-12,156
New York,US,2020-09-15 03:30:30,42.1657,-74.9481,444948,33030,75814.0,336104.0,36.0,2287.2316281836524,9381651.0,,7.423339356509075,84000036.0,USA,48225.8800843712,,2020-04-12,156
North Carolina,US,2020-09-15 03:30:30,35.6301,-79.8064,185780,3060,167257.0,15463.0,37.0,1771.343555219428,2634819.0,,1.6471094843363117,84000037.0,USA,25122.024194314232,,2020-04-12,156
Texas,US,2020-09-15 03:30:30,31.0545,-97.5635,685748,14451,577832.0,93465.0,48.0,2364.984185167541,5550139.0,,2.107333889417104,84000048.0,USA,19141.129045190934,,2020-04-12,156
Arizona,US,2020-08-30 04:30:24,33.7298,-111.4312,201287,5007,30331.0,165949.0,4.0,2765.4186857381596,1192376.0,,2.487492982656605,84000004.0,USA,16381.678254560522,,2020-04-12,140
California,US,2020-08-30 04:30:24,36.1162,-119.6816,702038,12894,,689144.0,6.0,1776.7615859021646,11109630.0,,1.836652716804504,84000006.0,USA,28116.94497674808,,2020-04-12,140
Florida,US,2020-08-30 04:30:24,27.7663,-81.6868,619003,11105,,607898.0,12.0,2882.0680689031624,4575211.0,,1.7940139223880982,84000012.0,USA,21302.10924921932,,2020-04-12,140
Georgia,US,2020-08-30 04:30:24,33.0406,-83.6431,267758,5576,,262182.0,13.0,2521.873716437595,2312179.0,,2.0824774609908947,84000013.0,USA,21777.214678175675,,2020-04-12,140
Illinois,US,2020-08-30 04:30:24,40.3495,-88.9861,233066,8217,,224849.0,17.0,1839.2463087980805,3974791.0,,3.525610771197858,84000017.0,USA,31367.164987573608,,2020-04-12,140
New Jersey,US,2020-08-30 04:30:24,40.2989,-74.521,191320,15933,33827.0,141560.0,34.0,2153.973288119259,2807747.0,,8.327932260087811,84000034.0,USA,31610.97657221924,,2020-04-12,140
New York,US,2020-08-30 04:30:24,42.1657,-74.9481,433402,32938,74990.0,325474.0,36.0,2227.8800266953695,8096770.0,,7.599872635566977,84000036.0,USA,41621.01735512589,,2020-04-12,140
North Carolina,US,2020-08-30 04:30:24,35.6301,-79.8064,165076,2683,136630.0,25763.0,37.0,1573.9385763882135,2218149.0,,1.6253119775133875,84000037.0,USA,21149.229926076103,,2020-04-12,140
Texas,US,2020-08-30 04:30:24,31.0545,-97.5635,626751,12607,492921.0,121223.0,48.0,2161.5173548270527,4900972.0,,2.011484624675509,84000048.0,USA,16902.304158304414,,2020-04-12,140
Arizona,US,2020-07-01 04:34:05,33.7298,-111.4312,79228,1645,9411.0,68172.0,4.0,1088.4885344491345,532356.0,4736.0,2.0762861614580705,84000004.0,USA,7313.871386949101,5.9776846569394655,2020-04-12,80
California,US,2020-07-01 04:34:05,36.1162,-119.6816,231232,6082,,225150.0,6.0,585.2163772207906,4167139.0,,2.6302587877110435,84000006.0,USA,10546.455460124327,,2020-04-12,80
Florida,US,2020-07-01 04:34:05,27.7663,-81.6868,152434,3505,,148929.0,12.0,709.7302662752599,1944995.0,14879.0,2.299355786766732,84000012.0,USA,9055.865615637253,9.760945720770957,2020-04-12,80
Georgia,US,2020-07-01 04:34:05,33.0406,-83.6431,81291,2805,,78486.0,13.0,765.6377635138017,833878.0,11051.0,3.4505664833745437,84000013.0,USA,7853.864351076529,13.594370840560455,2020-04-12,80
Illinois,US,2020-07-01 04:34:05,40.3495,-88.9861,143185,6923,,136262.0,17.0,1129.9480950685777,1604018.0,,4.8350036665851865,84000017.0,USA,12658.14913263058,,2020-04-12,80
New Jersey,US,2020-07-01 04:34:05,40.2989,-74.521,171667,15035,30213.0,126419.0,34.0,1932.7102887913904,1422374.0,19847.0,8.758235420902095,84000034.0,USA,16013.775881848958,11.561336774103351,2020-04-12,80
New York,US,2020-07-01 04:34:05,42.1657,-74.9481,393454,32032,70487.0,290935.0,36.0,2022.529448464474,3914938.0,89995.0,8.141231249396371,84000036.0,USA,20124.531441827025,22.873067753790785,2020-04-12,80
North Carolina,US,2020-07-01 04:34:05,35.6301,-79.8064,65327,1380,45538.0,18409.0,37.0,622.8687718366863,910033.0,,2.112449676244126,84000037.0,USA,8676.827912514813,,2020-04-12,80
Texas,US,2020-07-01 04:34:05,31.0545,-97.5635,163060,2455,84818.0,75787.0,48.0,562.3557359750511,1869282.0,,1.5055807678155282,84000048.0,USA,6446.71565592368,,2020-04-12,80
Arizona,US,2020-08-29 04:30:22,33.7298,-111.4312,200658,4978,30123.0,165557.0,4.0,2756.777052878962,1184077.0,,2.48083804283906,84000004.0,USA,16267.66090782208,,2020-04-12,139
California,US,2020-08-29 04:30:22,36.1162,-119.6816,697385,12805,,684580.0,6.0,1764.9854830997488,11010637.0,,1.8361450274955728,84000006.0,USA,27866.40731401015,,2020-04-12,139
Florida,US,2020-08-29 04:30:22,27.7663,-81.6868,615806,10957,,604849.0,12.0,2867.182888029591,4547677.0,,1.7792941283456154,84000012.0,USA,21173.911385543084,,2020-04-12,139
Georgia,US,2020-08-29 04:30:22,33.0406,-83.6431,265372,5471,,259901.0,13.0,2499.401220051231,2286984.0,,2.061634234207076,84000013.0,USA,21539.916041773977,,2020-04-12,139
Illinois,US,2020-08-29 04:30:22,40.3495,-88.9861,231186,8206,,222980.0,17.0,1824.4102406433926,3926007.0,,3.54952289498499,84000017.0,USA,30982.1848020107,,2020-04-12,139
New Jersey,US,2020-08-29 04:30:22,40.2989,-74.521,190971,15930,33778.0,141263.0,34.0,2150.0440769675047,2749194.0,,8.341580658843489,84000034.0,USA,30951.758519013893,,2020-04-12,139
New York,US,2020-08-29 04:30:22,42.1657,-74.9481,432767,32934,74923.0,324910.0,36.0,2224.615842826925,8002897.0,,7.610099661018514,84000036.0,USA,41138.468170429056,,2020-04-12,139
North Carolina,US,2020-08-29 04:30:22,35.6301,-79.8064,162491,2652,136630.0,23209.0,37.0,1549.291557924212,2182891.0,,1.6320903926986725,84000037.0,USA,20813.057942709078,,2020-04-12,139
Texas,US,2020-08-29 04:30:22,31.0545,-97.5635,619354,12537,484880.0,121937.0,48.0,2136.0068349018256,4842362.0,,2.0242058661121103,84000048.0,USA,16700.17200029204,,2020-04-12,139
Arizona,US,2020-05-04 02:32:32,33.7298,-111.4312,8640,362,1597.0,6681.0,4.0,118.70223832029737,81119.0,1348.0,4.189814814814815,84000004.0,USA,1114.4683877666903,15.601851851851851,2020-04-12,22
California,US,2020-05-04 02:32:32,36.1162,-119.6816,54903,2216,0.0,52687.0,6.0,140.02788162398986,715751.0,,4.036209314609402,84000006.0,USA,1825.4939857612947,,2020-04-12,22
Florida,US,2020-05-04 02:32:32,27.7663,-81.6868,36078,1379,0.0,34699.0,12.0,169.9179083340029,428189.0,6244.0,3.822273961971285,84000012.0,USA,2016.6577762522413,17.306946061311606,2020-04-12,22
Georgia,US,2020-05-04 02:32:32,33.0406,-83.6431,28665,1184,0.0,27481.0,13.0,282.70923121334783,175096.0,5393.0,4.130472701901273,84000013.0,USA,1726.888384738613,18.813884528170238,2020-04-12,22
Illinois,US,2020-05-04 02:32:32,40.3495,-88.9861,61499,2618,0.0,58881.0,17.0,524.0356033021767,319313.0,,4.25697978828924,84000017.0,USA,2720.879698811817,,2020-04-12,22
New Jersey,US,2020-05-04 02:32:32,40.2989,-74.521,126744,7871,15642.0,103231.0,34.0,1426.9453817132935,275066.0,,6.210155904816007,84000034.0,USA,3096.82634575482,,2020-04-12,22
New York,US,2020-05-04 02:32:32,42.1657,-74.9481,316415,24708,58950.0,232757.0,36.0,1876.6059596020998,985911.0,68736.0,7.8087322029613,84000036.0,USA,5847.277967976443,21.723369625333813,2020-04-12,22
North Carolina,US,2020-05-04 02:32:32,35.6301,-79.8064,11770,434,0.0,11336.0,37.0,118.67461527797032,143835.0,,3.6873406966864914,84000037.0,USA,1450.260262405001,,2020-04-12,22
Texas,US,2020-05-04 02:32:32,31.0545,-97.5635,31998,878,15544.0,15576.0,48.0,139.21518883915164,390560.0,,2.7439214950934434,84000048.0,USA,1699.2275815056896,,2020-04-12,22
Arizona,US,2020-05-03 02:32:33,33.7298,-111.4312,8364,330,1565.0,6469.0,4.0,114.91036126284344,77997.0,1339.0,3.9454806312769013,84000004.0,USA,1071.5762132254902,16.00908656145385,2020-04-12,21
